,T32001,T32002,T32003,T32004,T32005,T32006,T32008,T32009,T32010,T32011,T32012,T32013,T32014
88,0.046139996479653944,0.17375004388623969,0.27683997887792366,0.39785859821598735,0.31348831893890583,0.54550658695088,0.0896434217318991,0.6599337782204218,0.6973730896496266,0.5916465834305339,0.30478763388845687,0.5510433865284384,0.6251310380186257
89,0.12022764796984109,0.1645220445903089,0.3506639732453699,0.5101765325036021,0.3873123133063522,0.6578245212384947,0.16373107322208624,0.7722517125080365,0.8268287369153986,0.7039645177181486,0.39416739849761506,0.6248673808958848,0.7145108026277838
90,0.19853381342388235,0.12971930438851278,0.42923379582215204,0.5887463550803842,0.4658821358831343,0.7361306866925359,0.2420372386761275,0.8508215350848186,0.9053985594921807,0.78227068317219,0.4727372210743972,0.7034372034726669,0.7930806252045659
91,0.7321758298514227,0.9618211837587289,0.6198578955638081,0.49172053391174053,0.37808431401042136,0.7435130861292806,0.630667837596184,0.8579402773988223,0.9127809589289253,0.4350342525224514,0.32297997535757755,0.3182341471482417,0.1347287897205895
92,0.6623066923250897,0.8919520462323958,0.549725100914734,0.4215877392626665,0.30821517648408825,0.6736439486029475,0.560798700069851,0.7880711398724892,0.8426481642798513,0.39706762684776475,0.25311083783124444,0.30795151936134746,0.20433427012418173
93,0.5842641839937892,0.8139095379010954,0.4716825925834337,0.34354523093136613,0.22990901103004702,0.5953377831489062,0.48249253461580976,0.7100286315411889,0.764605655948551,0.41552362543962634,0.17506832949994408,0.3306260319170631,0.2773672931234054
94,0.5578984717197013,0.7875438256270074,0.44531688030934574,0.3171795186572782,0.20354329875595906,0.5692357279975592,0.45639047946446265,0.6836629192671009,0.738239943674463,0.3891579131655384,0.14870261722585615,0.3042603196429751,0.25100158084931745
95,0.5536799577558472,0.7224205163100103,0.44109836634549165,0.3562007728229284,0.13841998943896178,0.5763544703115628,0.4186875109125169,0.6907816615811047,0.7453586859884667,0.5088582468898977,0.1763866151136485,0.32588020370772725,0.3279894606896543
96,0.32957140342609953,0.4120960828439949,0.2728851220368105,0.38652134193812954,0.1447477603847429,0.5339056735502813,0.17164078690431264,0.648332864819823,0.703173546349926,0.5800456700299352,0.11495450551502351,0.4329249955405244,0.4352979096451923
97,0.22279026871604327,0.27631266463244186,0.26497540835458405,0.37861162825590317,0.2960869488380078,0.5259959598680549,0.12576444754739957,0.6406868082603375,0.6952638326676996,0.5723996134704498,0.18165975756846608,0.5336420164275404,0.5020031616986349
98,0.15054821708504226,0.11680010537420968,0.3809845423605711,0.5022668188213757,0.41763288242155333,0.6496511504335274,0.19405164233728742,0.76434199882581,0.8015176531322741,0.6957911469131814,0.4244879676128162,0.655187950011086,0.7448313717429851
99,0.2119803266836672,0.08647953625900853,0.44241665195919605,0.6019292112174282,0.47932864914291917,0.7495771999523209,0.2554837519359124,0.8640043912218627,0.9185814156292247,0.7957171964319747,0.4859200772114412,0.7166200596097109,0.80626348134161
100,0.7345487439560907,0.9641940978633968,0.6219671525457351,0.4940934480164084,0.3804572281150893,0.7458860002339485,0.6330407517008521,0.8603131915034903,0.9148902159108523,0.48539276296595946,0.3253528894622455,0.48117424900210537,0.18508730016409752
101,0.6717983487437613,0.9014437026510674,0.5592167573334057,0.4310793956813382,0.31744317578001907,0.6831356050216192,0.5700266993657818,0.7975627962911609,0.8521398206985229,0.5030577901895984,0.2626024942499161,0.41816019666703513,0.2589112945315438
102,0.6338317230690746,0.8634770769763808,0.521250131658719,0.39311277000665157,0.2794765501053324,0.6449053222241916,0.5320600736910951,0.7595961706164742,0.8141731950238363,0.4650911645149117,0.22463586857522946,0.38019357099234846,0.2702485508094017
103,0.6973730896496266,0.8666409624492714,0.584791498239271,0.4569177937099444,0.28264043557822294,0.7087103459274845,0.595865097394388,0.8231375371970262,0.8777145616043883,0.5288961882182046,0.32060706125290966,0.44399859469564135,0.47247356395165635
104,0.27894923585985065,0.36147391527774597,0.35435517296374225,0.46799139286506136,0.1782322149728346,0.6156393815999539,0.21936272612041186,0.7300665728694957,0.7846435972768577,0.661779378079608,0.14843896010311525,0.4664094501286161,0.468782364233284
105,0.23439118211664198,0.33352626026721277,0.3266711750759499,0.4400437378545281,0.3575190584366328,0.5876917265894207,0.19141507110987863,0.7021189178589624,0.7566959422663245,0.6338317230690746,0.2214719831023389,0.5397061302505807,0.5418153872325077
106,0.24282821004435012,0.3253528894622455,0.39944054095243264,0.5130767608537518,0.43055208143585644,0.6607247495886444,0.2863316352965953,0.7751519408581862,0.8297289652655482,0.7068647460682983,0.32166168974387316,0.668107149025389,0.6420050938740419
107,0.17559564374542583,0.07224205163100103,0.4060319690209547,0.5273142454817593,0.4426803090819369,0.674698577093911,0.21909906899767098,0.7893894254861936,0.8265650797926576,0.720838573573565,0.4495353942731998,0.6802353766714695,0.7698787984033686
108,0.20855278408803576,0.0,0.4392527664863055,0.5602713858243692,0.47590110654728773,0.7079193745592618,0.25205620934028095,0.8223465658288036,0.8597858772580085,0.7540593710389158,0.4827561917385506,0.7134561741368203,0.8030995958687194
